"# EDITED with R"	""	""	""	""	""	""	""	""	""	""
"name"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"	"name:ca"	"alt_name:ca"
"Calle Alta"	""				"way"	" 38503849"	""	"{'highway': 'living_street', 'name': 'Calle Alta'}"	"Carrer Alt"	
"Calle Alta"	""				"way"	" 34401377"	""	"{'highway': 'steps', 'name': 'Calle Alta'}"	"Carrer Alt"	
"Calle de Huesca"	""				"way"	"209683130"	""	"{'highway': 'residential', 'name': 'Calle de Huesca', 'oneway': 'no'}"	"Carrer de Huesca"	
"Calle de Teruel"	""				"way"	"209683110"	""	"{'highway': 'residential', 'name': 'Calle de Teruel', 'oneway': 'no'}"	"Carrer de Teruel"	
"Calle Huesca"	""				"way"	"296237596"	""	"{'highway': 'residential', 'lanes': '2', 'name': 'Calle Huesca', 'oneway': 'yes'}"	"Carrer Huesca"	
"Calle Huesca"	""				"way"	"471218575"	""	"{'highway': 'residential', 'lanes': '2', 'name': 'Calle Huesca', 'oneway': 'no'}"	"Carrer Huesca"	
"Calle Huesca"	""				"way"	"434899365"	""	"{'highway': 'residential', 'name': 'Calle Huesca', 'oneway': 'yes'}"	"Carrer Huesca"	
"Calle Huesca"	""				"way"	" 23986092"	""	"{'highway': 'residential', 'name': 'Calle Huesca', 'oneway': 'no'}"	"Carrer Huesca"	
"Calle Huesca"	""				"way"	" 34078916"	""	"{'highway': 'residential', 'lanes': '1', 'name': 'Calle Huesca', 'oneway': 'yes'}"	"Carrer Huesca"	
"Calle Huesca"	""				"way"	"296237597"	""	"{'highway': 'residential', 'name': 'Calle Huesca', 'oneway': 'yes'}"	"Carrer Huesca"	
"Calle Huesca"	""				"way"	"102275799"	""	"{'highway': 'residential', 'name': 'Calle Huesca', 'oneway': 'yes'}"	"Carrer Huesca"	
"Calle Huesca"	""				"way"	" 34078915"	""	"{'highway': 'residential', 'lanes': '3', 'lanes:backward': '2', 'lanes:forward': '1', 'name': 'Calle Huesca', 'oneway': 'no'}"	"Carrer Huesca"	
"Calle Santa Águeda"	""				"way"	" 34223481"	""	"{'highway': 'residential', 'maxspeed': '30', 'name': 'Calle Santa Águeda', 'oneway': 'yes'}"	"Carrer Santa Àgueda"	
